prediction,regime,surprise,tick,vector
"[0.9608381849776156, 0.7394696348314659, 0.4490074305918559, 0.8006451302205356]",stable,0.0439632028752961,107,"[0.9794310424092214, 0.7200493420522723, 0.4189403217502418, 0.7831554174195957]"
"[0.965486399335517, 0.7346145616366675, 0.4414906533814524, 0.7962727020203006]",stable,0.11108577602073028,108,"[0.9198815259116547, 0.7056395502901593, 0.3567460159972597, 0.7489542034577642]"
"[0.9563654246507445, 0.7288195593673659, 0.4245417259046138, 0.7868090023077934]",stable,0.03011266294854091,109,"[0.9600400515260659, 0.7283457354044326, 0.40469680567708727, 0.7644656762529095]"
"[0.956977862463298, 0.7287405887068771, 0.42123423920002606, 0.7830851146319794]",stable,0.06528132383428714,110,"[0.952956283341647, 0.6973080331616406, 0.38621777013120767, 0.7380149527865469]"
"[0.956403351160205, 0.7242502236289862, 0.4162318864759091, 0.7766465200826319]",stable,0.25133639686119097,111,"[0.7949234593533143, 0.6022393695338362, 0.49368456024585283, 0.6493332696408195]"
"[0.7624939951661298, 0.6542905424644302, 0.44132865425960943, 0.6544406410939247]",stable,0.1738832568445354,112,"[0.6565277027033318, 0.5788111894150536, 0.5519836334486029, 0.6218082229107373]"
"[0.7584183685329453, 0.6513874904240695, 0.4455846149976477, 0.653185548086879]",stable,0.26060086280042866,113,"[0.6424088602430078, 0.5129364192258083, 0.6182215092875114, 0.5791422682253062]"
"[0.5156461734823021, 0.5276775086335723, 0.7804103612283139, 0.5634160666752229]",stable,0.1055102394588914,114,"[0.592347111611352, 0.5247423030804695, 0.7086554831626455, 0.573007665235336]"
"[0.5177191718101144, 0.5275981787537587, 0.778471040199512, 0.5636752990687395]",stable,0.06802216123777109,115,"[0.5497940245957132, 0.5397072171945799, 0.7241037784559227, 0.5859416475970064]"
"[0.5185632468834196, 0.5279168376600961, 0.777040322785207, 0.5642612556089571]",stable,0.07888600974974512,116,"[0.5587080706423535, 0.5340774781338997, 0.8267966618079298, 0.6100624444102254]"
"[0.5195926013387768, 0.52807480280045, 0.7783161263498921, 0.5654356450653999]",stable,0.045207650906591436,117,"[0.49939862802535295, 0.5385525367688837, 0.8171778599878013, 0.5614459217852854]"
"[0.5190877520059413, 0.5283367461496609, 0.7792876696908398, 0.565335901983397]",stable,0.09074001036537359,118,"[0.44842631244354847, 0.5363511676530872, 0.8354620830356507, 0.569909169241077]"
"[0.5173643022605171, 0.5285322198448663, 0.7806577773333961, 0.5654474450872429]",stable,0.09773502852040815,119,"[0.4605704089747191, 0.591804263324884, 0.8228934094468083, 0.5886722029798376]"
